                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                     44,                 1.2608,                0.66396,                0.80998,                0.95253,                0.94315,                0.97442,                0.67937,                 1.0487,                0.55482,                0.79403,               0.005842,               0.005842,               0.005842
                     45,                 1.2342,                0.64187,                0.80877,                0.95504,                  0.942,                0.97609,                 0.6789,                 1.0605,                 0.5621,                0.79431,               0.005743,               0.005743,               0.005743
                     46,                 1.2179,                0.65448,                0.80761,                0.96389,                 0.9455,                0.97687,                0.67768,                 1.0614,                0.54328,                0.79347,               0.005644,               0.005644,               0.005644
                     47,                  1.216,                0.63944,                0.80712,                0.96996,                0.95268,                0.98135,                0.67829,                  1.056,                0.54058,                0.79399,               0.005545,               0.005545,               0.005545
                     48,                 1.2145,                0.62573,                0.80567,                0.96036,                0.94476,                0.97528,                0.67604,                 1.0596,                 0.5473,                0.79355,               0.005446,               0.005446,               0.005446
                     49,                 1.2097,                 0.6374,                0.80705,                0.96447,                0.95001,                0.98051,                0.68204,                 1.0404,                0.53712,                0.79269,               0.005347,               0.005347,               0.005347
                     50,                 1.2027,                0.63514,                0.80598,                0.96643,                0.94999,                0.97876,                0.68584,                 1.0369,                0.52538,                0.79341,               0.005248,               0.005248,               0.005248
                     51,                  1.207,                0.62855,                0.80408,                0.96677,                0.94553,                0.97843,                0.68572,                 1.0483,                0.54085,                0.79264,               0.005149,               0.005149,               0.005149
                     52,                 1.1922,                0.62872,                0.80455,                0.96301,                 0.9535,                 0.9804,                0.68347,                 1.0422,                0.53262,                 0.7919,                0.00505,                0.00505,                0.00505
                     53,                 1.1769,                0.61832,                0.80467,                0.96097,                0.96027,                0.98016,                0.68957,                 1.0195,                0.52488,                0.79129,               0.004951,               0.004951,               0.004951
                     54,                 1.1977,                0.62858,                0.80839,                0.96657,                0.95419,                0.97869,                0.68673,                 1.0372,                0.52675,                0.79262,               0.004852,               0.004852,               0.004852
                     55,                 1.1849,                0.61685,                0.80429,                0.96811,                 0.9555,                0.98152,                0.69694,                 1.0153,                0.51597,                0.79026,               0.004753,               0.004753,               0.004753
                     56,                 1.1633,                0.59075,                0.80467,                0.96957,                0.95585,                0.98368,                0.69646,                 1.0297,                0.51204,                0.79199,               0.004654,               0.004654,               0.004654
                     57,                 1.1734,                0.61575,                0.80291,                0.96433,                 0.9597,                0.98458,                0.69638,                 1.0219,                0.51299,                0.79123,               0.004555,               0.004555,               0.004555
                     58,                 1.1739,                0.60442,                0.80544,                 0.9716,                0.95786,                0.98382,                0.69897,                 1.0217,                 0.5103,                0.79168,               0.004456,               0.004456,               0.004456
                     59,                 1.1369,                0.59409,                0.80013,                0.96775,                 0.9604,                0.98233,                0.69921,                 1.0177,                0.50415,                0.79039,               0.004357,               0.004357,               0.004357
                     60,                  1.137,                 0.5806,                0.80173,                0.96678,                0.96045,                0.98274,                0.69595,                 1.0188,                0.49822,                0.79115,               0.004258,               0.004258,               0.004258
                     61,                 1.1362,                0.57836,                0.80035,                0.96832,                0.96267,                0.98356,                0.70006,                 1.0048,                0.49724,                0.78996,               0.004159,               0.004159,               0.004159
                     62,                 1.1529,                0.58426,                0.80412,                0.97058,                 0.9555,                0.98165,                0.69972,                 1.0097,                0.50702,                0.78983,                0.00406,                0.00406,                0.00406
                     63,                 1.1196,                0.58578,                0.80121,                0.96377,                0.95761,                0.98299,                 0.7005,                 1.0075,                0.50409,                0.79012,               0.003961,               0.003961,               0.003961
                     64,                 1.1137,                0.56446,                0.80224,                0.96622,                0.95818,                0.98289,                  0.703,                 1.0023,                0.49592,                0.78954,               0.003862,               0.003862,               0.003862
                     65,                 1.1327,                0.57885,                0.80228,                 0.9638,                0.95857,                0.98221,                0.70077,                 1.0094,                0.49975,                0.79009,               0.003763,               0.003763,               0.003763
                     66,                 1.1141,                0.57648,                0.80381,                0.96213,                0.96534,                0.98271,                0.70419,                 1.0105,                0.49422,                0.78962,               0.003664,               0.003664,               0.003664
                     67,                 1.0908,                0.55815,                0.79654,                0.96121,                0.96651,                0.98411,                0.70383,                 1.0022,                0.48999,                0.78897,               0.003565,               0.003565,               0.003565
                     68,                 1.1031,                0.55831,                0.80255,                0.97014,                0.95836,                0.98441,                0.70931,                0.98821,                0.49179,                0.78908,               0.003466,               0.003466,               0.003466
                     69,                 1.0881,                0.54515,                0.79807,                0.97646,                 0.9615,                0.98342,                0.71032,                0.99054,                0.48292,                0.78883,               0.003367,               0.003367,               0.003367
                     70,                 1.0909,                0.54894,                0.80087,                0.97547,                  0.962,                0.98437,                0.70851,                0.99177,                0.48316,                0.78851,               0.003268,               0.003268,               0.003268
                     71,                 1.0999,                0.54088,                0.79831,                0.97664,                0.96172,                0.98356,                0.70722,                0.99369,                0.48108,                0.78808,               0.003169,               0.003169,               0.003169
                     72,                 1.0674,                0.52977,                0.80044,                0.97082,                0.96466,                0.98544,                0.71387,                0.98734,                0.48035,                0.78815,                0.00307,                0.00307,                0.00307
                     73,                 1.0853,                 0.5411,                0.79928,                0.97118,                0.96044,                0.98388,                0.71367,                0.98594,                0.47651,                 0.7876,               0.002971,               0.002971,               0.002971
                     74,                 1.0718,                0.53873,                0.79816,                0.96736,                0.96309,                0.98432,                0.71585,                0.98166,                 0.4747,                0.78726,               0.002872,               0.002872,               0.002872
                     75,                 1.0498,                0.52437,                 0.8009,                 0.9727,                 0.9619,                0.98412,                0.71816,                0.97821,                0.47656,                0.78736,               0.002773,               0.002773,               0.002773
                     76,                  1.056,                0.52518,                0.79857,                0.97028,                 0.9585,                0.98417,                0.71446,                0.98584,                0.47724,                 0.7873,               0.002674,               0.002674,               0.002674
                     77,                 1.0442,                0.52509,                0.79521,                0.96266,                 0.9695,                0.98468,                0.71672,                0.98524,                0.47653,                0.78753,               0.002575,               0.002575,               0.002575
                     78,                 1.0413,                0.52548,                0.79799,                0.96935,                0.96449,                0.98414,                0.71875,                0.98162,                0.47113,                0.78741,               0.002476,               0.002476,               0.002476
                     79,                 1.0383,                0.52862,                0.79308,                0.97111,                 0.9685,                0.98541,                0.71794,                0.98464,                0.46925,                0.78695,               0.002377,               0.002377,               0.002377
                     80,                 1.0407,                0.50744,                0.79686,                0.97123,                 0.9675,                 0.9858,                0.71752,                0.98091,                0.47158,                0.78664,               0.002278,               0.002278,               0.002278
                     81,                 1.0265,                0.50414,                0.79413,                 0.9763,                0.96817,                0.98744,                0.71666,                0.98252,                0.47001,                0.78628,               0.002179,               0.002179,               0.002179
                     82,                  1.023,                0.51149,                0.79777,                0.97582,                 0.9685,                0.98727,                0.71772,                 0.9837,                0.46728,                0.78675,                0.00208,                0.00208,                0.00208
                     83,                 1.0221,                0.50067,                0.79703,                0.97427,                0.96572,                 0.9868,                0.72111,                0.98539,                0.46845,                0.78667,               0.001981,               0.001981,               0.001981
                     84,                 1.0135,                0.48979,                0.79522,                0.97139,                0.96764,                0.98722,                0.72139,                0.98117,                0.46296,                0.78647,               0.001882,               0.001882,               0.001882
                     85,                0.99138,                0.49559,                0.79593,                0.97432,                0.96755,                0.98691,                0.71988,                0.97799,                0.46118,                0.78641,               0.001783,               0.001783,               0.001783
                     86,                0.99105,                0.48602,                0.79607,                0.98022,                0.96617,                0.98769,                0.71965,                0.98073,                0.46252,                 0.7864,               0.001684,               0.001684,               0.001684
                     87,                 1.0003,                0.48828,                0.79321,                 0.9797,                0.96542,                0.98768,                0.72112,                0.97831,                0.46126,                0.78622,               0.001585,               0.001585,               0.001585
                     88,                0.99265,                0.47993,                0.79424,                0.97666,                 0.9685,                0.98645,                 0.7219,                0.97956,                0.46015,                0.78623,               0.001486,               0.001486,               0.001486
                     89,                  0.971,                0.47296,                0.79226,                 0.9733,                  0.972,                0.98636,                 0.7228,                0.97356,                0.45818,                0.78586,               0.001387,               0.001387,               0.001387
                     90,                0.96091,                0.46769,                0.79102,                0.97445,                0.97245,                0.98834,                0.72357,                0.97481,                0.45708,                 0.7859,               0.001288,               0.001288,               0.001288
                     91,                0.94314,                0.46837,                0.79598,                0.97344,                0.97107,                0.98833,                0.72323,                0.97236,                0.45323,                0.78565,               0.001189,               0.001189,               0.001189
                     92,                0.93244,                0.45002,                0.79135,                0.97441,                0.97093,                 0.9877,                0.72387,                0.97456,                0.45572,                0.78579,                0.00109,                0.00109,                0.00109
                     93,                0.91335,                0.44447,                0.79646,                0.97134,                 0.9725,                 0.9868,                0.72225,                 0.9758,                0.45856,                0.78585,               0.000991,               0.000991,               0.000991
                     94,                0.89949,                0.42729,                0.79806,                0.97092,                 0.9715,                0.98646,                0.72309,                0.97424,                 0.4582,                 0.7858,               0.000892,               0.000892,               0.000892
                     95,                0.89881,                0.43667,                0.79184,                0.97142,                0.96866,                0.98628,                0.72334,                0.97469,                0.45811,                0.78565,               0.000793,               0.000793,               0.000793
                     96,                0.88887,                0.42678,                0.79457,                0.97337,                  0.968,                0.98628,                0.72328,                0.97598,                0.46125,                0.78564,               0.000694,               0.000694,               0.000694
                     97,                0.88736,                0.42169,                0.79156,                 0.9705,                0.97046,                0.98639,                0.72273,                0.97559,                0.45946,                0.78558,               0.000595,               0.000595,               0.000595
                     98,                0.87949,                0.42317,                0.79184,                0.96952,                 0.9703,                0.98663,                0.72271,                0.97498,                0.45629,                0.78558,               0.000496,               0.000496,               0.000496
                     99,                0.86114,                0.40667,                0.79142,                0.97619,                0.96342,                0.98633,                0.72355,                0.97436,                0.45552,                0.78563,               0.000397,               0.000397,               0.000397
                    100,                0.86768,                0.41196,                0.79293,                 0.9767,                  0.964,                0.98646,                0.72313,                0.97482,                0.45298,                0.78546,               0.000298,               0.000298,               0.000298
