                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                     39,                 1.2776,                0.65309,                0.81094,                0.94716,                  0.934,                0.96824,                0.66154,                 1.1012,                0.54804,                0.78627,               0.006337,               0.006337,               0.006337
                     40,                 1.2839,                0.64739,                0.80919,                0.94393,                 0.9315,                 0.9651,                0.66911,                 1.0795,                0.53869,                 0.7856,               0.006238,               0.006238,               0.006238
                     41,                 1.2744,                 0.6414,                0.80907,                0.95161,                0.94393,                0.97257,                0.67187,                 1.0875,                0.52835,                0.78577,               0.006139,               0.006139,               0.006139
                     42,                 1.2419,                 0.6301,                0.80593,                0.94802,                  0.935,                0.97262,                0.66525,                 1.0904,                 0.5406,                0.78518,                0.00604,                0.00604,                0.00604
                     43,                 1.2398,                0.62775,                0.80877,                0.95059,                0.94268,                0.97536,                0.67549,                 1.0608,                0.52523,                0.78324,               0.005941,               0.005941,               0.005941
                     44,                 1.2448,                0.63132,                0.81158,                0.95871,                 0.9415,                0.97612,                0.68098,                 1.0774,                0.52048,                0.78482,               0.005842,               0.005842,               0.005842
                     45,                 1.2329,                0.62956,                0.80653,                0.95201,                0.94234,                0.97592,                 0.6768,                 1.0837,                0.52425,                0.78576,               0.005743,               0.005743,               0.005743
                     46,                 1.2245,                0.61696,                0.80587,                0.95166,                0.93522,                0.97053,                0.67715,                 1.0627,                0.53471,                0.78304,               0.005644,               0.005644,               0.005644
                     47,                 1.2184,                0.60824,                0.80576,                0.95472,                0.93831,                0.97374,                0.67583,                 1.0707,                0.52204,                0.78438,               0.005545,               0.005545,               0.005545
                     48,                 1.2004,                0.61762,                0.80817,                0.95601,                 0.9435,                0.97439,                0.68043,                 1.0525,                0.51698,                0.78354,               0.005446,               0.005446,               0.005446
                     49,                 1.2106,                0.60052,                0.80496,                0.96172,                  0.938,                0.97572,                0.68214,                 1.0585,                0.51417,                0.78298,               0.005347,               0.005347,               0.005347
                     50,                 1.2202,                0.61967,                0.80381,                  0.959,                  0.942,                0.97453,                0.68627,                 1.0599,                0.51202,                0.78266,               0.005248,               0.005248,               0.005248
                     51,                  1.214,                0.60545,                0.80764,                0.96136,                  0.946,                0.97663,                0.68898,                 1.0394,                0.50955,                 0.7821,               0.005149,               0.005149,               0.005149
                     52,                 1.2057,                0.60165,                0.80629,                0.96105,                  0.945,                0.97382,                0.68397,                 1.0585,                0.51351,                0.78264,                0.00505,                0.00505,                0.00505
                     53,                 1.1833,                0.58167,                0.80721,                 0.9645,                 0.9465,                0.97813,                 0.6895,                 1.0597,                0.50251,                0.78274,               0.004951,               0.004951,               0.004951
                     54,                 1.1783,                0.57905,                0.80026,                0.95852,                0.94744,                0.97528,                0.69262,                 1.0351,                0.50533,                 0.7818,               0.004852,               0.004852,               0.004852
                     55,                  1.194,                0.58684,                0.80382,                0.95442,                  0.946,                0.97758,                0.69516,                 1.0234,                0.50324,                0.78104,               0.004753,               0.004753,               0.004753
                     56,                 1.1845,                0.58303,                0.80265,                0.95529,                 0.9455,                0.97626,                0.69137,                  1.034,                0.49825,                0.78108,               0.004654,               0.004654,               0.004654
                     57,                 1.1746,                0.58038,                0.80508,                0.96072,                 0.9425,                0.97516,                0.69536,                 1.0245,                0.50133,                0.78088,               0.004555,               0.004555,               0.004555
                     58,                 1.1785,                0.58206,                0.80446,                0.96303,                0.95082,                0.97746,                0.69572,                   1.02,                0.49174,                0.78017,               0.004456,               0.004456,               0.004456
                     59,                 1.1658,                0.56763,                0.80092,                 0.9653,                  0.942,                0.97876,                0.69655,                 1.0362,                0.49272,                0.78119,               0.004357,               0.004357,               0.004357
                     60,                 1.1477,                0.55498,                0.80063,                 0.9615,                  0.946,                0.97684,                0.69635,                 1.0218,                0.49301,                 0.7799,               0.004258,               0.004258,               0.004258
                     61,                  1.147,                0.56632,                0.80424,                0.96337,                0.94688,                0.97827,                0.69971,                 1.0087,                0.48629,                0.77995,               0.004159,               0.004159,               0.004159
                     62,                 1.1465,                0.56209,                0.80219,                0.96455,                0.95234,                0.97863,                0.70006,                 1.0224,                0.48243,                0.78013,                0.00406,                0.00406,                0.00406
                     63,                 1.1387,                0.54073,                 0.8086,                0.96105,                 0.9499,                0.97583,                0.70194,                  1.017,                0.48182,                0.78011,               0.003961,               0.003961,               0.003961
                     64,                 1.1328,                0.53486,                 0.8029,                0.96565,                 0.9545,                0.97843,                0.70391,                 1.0181,                0.48398,                0.78005,               0.003862,               0.003862,               0.003862
                     65,                 1.1309,                0.55251,                0.80125,                0.96165,                 0.9455,                 0.9777,                0.70741,                 1.0026,                0.48654,                 0.7787,               0.003763,               0.003763,               0.003763
                     66,                 1.1135,                0.54832,                0.80264,                0.94822,                0.95227,                0.97633,                0.70526,                0.99957,                0.48041,                0.77851,               0.003664,               0.003664,               0.003664
                     67,                 1.1161,                0.54541,                0.79987,                0.95378,                 0.9492,                0.97782,                0.70437,                 1.0066,                0.48386,                0.77917,               0.003565,               0.003565,               0.003565
                     68,                 1.1018,                0.53124,                0.80033,                0.96131,                 0.9465,                 0.9768,                0.70315,                 1.0054,                 0.4784,                0.77876,               0.003466,               0.003466,               0.003466
                     69,                 1.0945,                0.52522,                0.80027,                0.96149,                0.94867,                0.97549,                0.70667,                0.99735,                0.47835,                0.77899,               0.003367,               0.003367,               0.003367
                     70,                 1.1038,                0.53112,                0.79859,                0.95378,                0.94932,                0.97344,                0.70472,                0.99401,                0.48251,                0.77881,               0.003268,               0.003268,               0.003268
                     71,                 1.1027,                0.52523,                0.79739,                0.96289,                 0.9425,                0.97397,                0.70597,                0.99221,                0.48345,                0.77858,               0.003169,               0.003169,               0.003169
                     72,                  1.076,                0.50602,                0.79907,                0.96193,                  0.949,                 0.9751,                0.70496,                 1.0013,                0.47805,                0.77853,                0.00307,                0.00307,                0.00307
                     73,                 1.0762,                0.51723,                0.79568,                0.96438,                0.94751,                0.97482,                0.70685,                0.99922,                0.47544,                0.77803,               0.002971,               0.002971,               0.002971
                     74,                 1.0712,                 0.5166,                0.79884,                0.96782,                0.94732,                0.97609,                0.70954,                 1.0011,                0.47454,                0.77807,               0.002872,               0.002872,               0.002872
                     75,                 1.0712,                0.51019,                0.79685,                0.96635,                   0.95,                0.97668,                0.70901,                 0.9966,                 0.4734,                 0.7775,               0.002773,               0.002773,               0.002773
                     76,                 1.0771,                0.51626,                0.79496,                0.96636,                0.94798,                0.97621,                0.70892,                0.99034,                0.47754,                0.77751,               0.002674,               0.002674,               0.002674
                     77,                 1.0677,                 0.5074,                0.79703,                0.96639,                0.94888,                0.97802,                0.71038,                0.99201,                0.47334,                0.77699,               0.002575,               0.002575,               0.002575
                     78,                 1.0421,                0.49564,                0.79673,                0.96333,                  0.952,                0.97777,                0.71149,                 0.9873,                0.47161,                0.77685,               0.002476,               0.002476,               0.002476
                     79,                 1.0499,                0.50369,                0.79631,                0.96269,                 0.9525,                0.97928,                0.71192,                 0.9848,                0.46855,                0.77657,               0.002377,               0.002377,               0.002377
                     80,                 1.0364,                0.49292,                0.79372,                0.96309,                 0.9525,                0.97905,                0.71125,                0.98257,                0.46373,                 0.7765,               0.002278,               0.002278,               0.002278
                     81,                 1.0337,                0.49117,                  0.796,                0.96826,                0.94567,                0.97981,                0.71328,                0.98824,                0.46283,                0.77636,               0.002179,               0.002179,               0.002179
                     82,                 1.0296,                0.48612,                0.79634,                0.96689,                0.94906,                 0.9795,                0.71197,                0.99049,                0.46162,                 0.7764,                0.00208,                0.00208,                0.00208
                     83,                 1.0292,                0.48818,                0.79635,                0.96593,                 0.9475,                0.97965,                0.71615,                0.98333,                0.45904,                0.77623,               0.001981,               0.001981,               0.001981
                     84,                 1.0061,                  0.478,                0.79191,                0.96208,                 0.9545,                0.98071,                0.71782,                0.98007,                0.45737,                0.77598,               0.001882,               0.001882,               0.001882
                     85,                 1.0064,                 0.4791,                0.79033,                0.96783,                 0.9505,                0.98037,                0.71506,                0.98648,                0.45798,                0.77625,               0.001783,               0.001783,               0.001783
                     86,                 1.0193,                 0.4703,                0.79106,                0.96818,                   0.95,                0.97982,                0.71535,                0.98405,                0.46012,                0.77606,               0.001684,               0.001684,               0.001684
                     87,                0.99496,                 0.4599,                0.79262,                0.96869,                 0.9495,                0.98122,                0.71717,                0.98531,                0.45707,                0.77581,               0.001585,               0.001585,               0.001585
                     88,                0.98568,                0.46528,                 0.7931,                0.96744,                 0.9495,                 0.9801,                0.71589,                0.98288,                 0.4553,                0.77538,               0.001486,               0.001486,               0.001486
                     89,                0.99089,                0.45683,                 0.7902,                0.96846,                 0.9515,                0.98073,                 0.7174,                0.98222,                0.45612,                0.77569,               0.001387,               0.001387,               0.001387
                     90,                 0.9874,                0.46032,                 0.7905,                0.96536,                 0.9495,                0.97979,                0.71927,                0.98029,                0.45572,                0.77547,               0.001288,               0.001288,               0.001288
                     91,                0.93337,                0.43828,                0.79098,                0.96779,                 0.9485,                 0.9793,                0.71766,                0.97946,                0.45813,                0.77538,               0.001189,               0.001189,               0.001189
                     92,                0.93296,                0.43135,                0.79373,                0.96735,                0.94817,                0.97918,                0.71753,                0.98064,                0.45903,                0.77539,                0.00109,                0.00109,                0.00109
                     93,                 0.9229,                0.43045,                0.79462,                0.96741,                 0.9485,                0.97948,                0.71899,                 0.9796,                0.45685,                0.77539,               0.000991,               0.000991,               0.000991
                     94,                0.91111,                0.41451,                0.79019,                0.96743,                0.95058,                0.97906,                0.71937,                0.97808,                0.45566,                0.77532,               0.000892,               0.000892,               0.000892
                     95,                0.90154,                0.41956,                0.79077,                0.96899,                   0.95,                0.97904,                0.71974,                0.97717,                0.45557,                0.77519,               0.000793,               0.000793,               0.000793
                     96,                0.90358,                0.41175,                0.79265,                0.96647,                0.95131,                0.97886,                0.72033,                 0.9761,                0.45423,                0.77512,               0.000694,               0.000694,               0.000694
                     97,                0.88684,                0.40266,                0.79107,                0.96911,                   0.95,                0.97955,                0.72064,                0.97751,                0.45319,                0.77507,               0.000595,               0.000595,               0.000595
                     98,                0.87056,                0.39966,                0.78677,                0.96616,                 0.9525,                0.97923,                0.71978,                0.97815,                 0.4534,                0.77504,               0.000496,               0.000496,               0.000496
                     99,                0.85425,                0.39307,                0.78491,                0.96413,                0.95427,                0.97919,                0.72028,                0.97723,                0.45224,                0.77492,               0.000397,               0.000397,               0.000397
                    100,                0.86506,                0.39266,                0.79171,                0.96255,                 0.9545,                0.97851,                0.72031,                0.97542,                0.45238,                0.77504,               0.000298,               0.000298,               0.000298
