                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                     14,                 1.4154,                 1.0198,                0.83307,                0.73242,                0.84032,                 0.8368,                0.53208,                  1.272,                0.93754,                 0.8444,             0.00062918,             0.00062918,             0.00062918
                     15,                 1.3932,                 0.9961,                0.83075,                0.70569,                  0.846,                 0.8253,                0.52064,                 1.2276,                0.93885,                0.84585,             0.00062211,             0.00062211,             0.00062211
                     16,                 1.3894,                0.98829,                0.83006,                0.71645,                 0.8692,                0.84088,                0.50167,                 1.3251,                0.93383,                0.85165,             0.00061504,             0.00061504,             0.00061504
                     17,                 1.3954,                 0.9658,                0.83078,                 0.7315,                  0.847,                0.85127,                0.56304,                 1.1462,                0.87914,                0.84181,             0.00060797,             0.00060797,             0.00060797
                     18,                 1.3455,                0.95524,                0.82544,                0.70117,                0.87049,                0.84524,                0.56361,                 1.1342,                0.89612,                0.84044,              0.0006009,              0.0006009,              0.0006009
                     19,                 1.3136,                0.92159,                0.82586,                0.76627,                0.83928,                0.86937,                0.57227,                 1.1556,                0.85409,                0.84142,             0.00059383,             0.00059383,             0.00059383
                     20,                 1.3252,                0.93639,                 0.8199,                0.77942,                0.82682,                0.84313,                0.56136,                  1.128,                0.86592,                0.83758,             0.00058677,             0.00058677,             0.00058677
                     21,                 1.3078,                0.92826,                0.81975,                0.73569,                0.87121,                0.85833,                0.56405,                 1.1422,                0.85601,                0.83987,              0.0005797,              0.0005797,              0.0005797
                     22,                 1.2709,                0.89642,                0.81665,                0.77607,                0.85602,                0.86167,                0.57061,                 1.1173,                0.84509,                0.83654,             0.00057263,             0.00057263,             0.00057263
                     23,                  1.292,                0.91019,                0.82316,                0.76946,                  0.818,                0.85619,                0.56871,                  1.121,                0.85671,                0.83903,             0.00056556,             0.00056556,             0.00056556
                     24,                 1.2672,                0.90077,                0.81356,                0.74497,                  0.887,                0.87767,                0.57611,                 1.1143,                0.83444,                0.83902,             0.00055849,             0.00055849,             0.00055849
                     25,                 1.2746,                0.87068,                0.81778,                0.76738,                  0.848,                0.87241,                0.57734,                  1.109,                 0.8255,                0.84038,             0.00055142,             0.00055142,             0.00055142
                     26,                 1.2401,                0.85878,                 0.8118,                0.78261,                0.84241,                 0.8709,                0.57685,                 1.1141,                0.83014,                0.84147,             0.00054435,             0.00054435,             0.00054435
                     27,                 1.2103,                0.86676,                0.81168,                0.77107,                0.87911,                  0.886,                0.59161,                 1.0972,                0.80554,                 0.8387,             0.00053728,             0.00053728,             0.00053728
                     28,                 1.2354,                0.86838,                0.81819,                0.76853,                 0.8533,                 0.8769,                0.58232,                 1.1174,                0.81712,                0.83684,             0.00053022,             0.00053022,             0.00053022
                     29,                 1.1977,                0.82716,                0.81207,                0.80113,                  0.854,                0.88242,                0.60294,                   1.09,                0.80019,                0.83392,             0.00052315,             0.00052315,             0.00052315
                     30,                 1.1726,                0.81711,                0.81081,                0.81016,                  0.855,                0.89272,                0.61994,                 1.0436,                0.76729,                0.83315,             0.00051608,             0.00051608,             0.00051608
                     31,                 1.1827,                0.81512,                0.81263,                0.79268,                0.85262,                0.88395,                0.60048,                 1.0862,                0.79168,                0.83537,             0.00050901,             0.00050901,             0.00050901
                     32,                  1.205,                0.82633,                0.80966,                0.80938,                  0.848,                 0.8919,                0.60519,                 1.0762,                0.77156,                0.83364,             0.00050194,             0.00050194,             0.00050194
                     33,                 1.1841,                0.81821,                0.81062,                0.79358,                0.85734,                0.88369,                0.61088,                 1.0488,                0.78374,                 0.8325,             0.00049487,             0.00049487,             0.00049487
                     34,                 1.1846,                0.78717,                0.81346,                0.82023,                0.83951,                0.89565,                0.61718,                 1.0656,                0.77108,                0.83337,              0.0004878,              0.0004878,              0.0004878
                     35,                  1.159,                0.77614,                0.80875,                0.79874,                0.86119,                0.89327,                0.61333,                 1.0496,                0.77405,                0.83295,             0.00048074,             0.00048074,             0.00048074
                     36,                   1.15,                0.78063,                 0.8109,                0.80943,                0.84101,                0.88774,                0.62335,                 1.0128,                 0.7582,                0.83266,             0.00047367,             0.00047367,             0.00047367
                     37,                 1.1422,                0.78337,                0.80963,                0.81317,                  0.852,                0.89192,                0.62547,                 1.0249,                0.77208,                0.83004,              0.0004666,              0.0004666,              0.0004666
                     38,                 1.1388,                0.78143,                0.80697,                0.81439,                0.85557,                0.89291,                0.61046,                 1.0358,                0.76507,                0.83249,             0.00045953,             0.00045953,             0.00045953
                     39,                 1.1551,                0.79143,                0.80699,                0.81146,                0.87371,                0.89874,                0.62565,                 1.0151,                0.74295,                 0.8327,             0.00045246,             0.00045246,             0.00045246
                     40,                 1.1486,                0.77248,                0.80614,                  0.827,                0.86527,                0.90069,                0.62366,                 1.0245,                0.74219,                0.83135,             0.00044539,             0.00044539,             0.00044539
                     41,                 1.1246,                0.76649,                0.80253,                0.82597,                0.86852,                0.90347,                 0.6293,                 1.0156,                0.73471,                0.83323,             0.00043832,             0.00043832,             0.00043832
                     42,                 1.0887,                0.76108,                0.80484,                0.83513,                  0.873,                0.90923,                0.64506,                0.99176,                0.71542,                0.82983,             0.00043126,             0.00043126,             0.00043126
                     43,                 1.0917,                0.72558,                0.80098,                0.80681,                0.87701,                0.89725,                0.62794,                 1.0052,                0.72118,                0.83068,             0.00042419,             0.00042419,             0.00042419
                     44,                 1.1134,                0.73759,                0.80266,                0.83093,                0.87481,                0.91134,                 0.6391,                  1.007,                0.72424,                0.83009,             0.00041712,             0.00041712,             0.00041712
                     45,                 1.0996,                 0.7217,                0.80122,                0.83209,                  0.862,                0.90863,                0.63995,                 1.0078,                 0.7219,                0.82982,             0.00041005,             0.00041005,             0.00041005
                     46,                 1.0767,                0.71479,                0.80452,                0.83473,                  0.869,                0.90987,                0.64183,                 1.0043,                0.71933,                0.82932,             0.00040298,             0.00040298,             0.00040298
                     47,                 1.0741,                0.71288,                0.80195,                0.82871,                  0.878,                0.90829,                0.64866,                0.97727,                0.71361,                 0.8286,             0.00039591,             0.00039591,             0.00039591
                     48,                 1.0908,                0.70829,                0.79812,                0.84642,                  0.883,                0.91796,                0.65552,                0.97401,                0.68635,                0.82722,             0.00038884,             0.00038884,             0.00038884
                     49,                 1.0692,                0.68746,                0.80063,                0.83176,                0.88989,                0.91144,                0.65011,                0.98163,                0.69145,                0.82955,             0.00038178,             0.00038178,             0.00038178
                     50,                 1.0574,                0.68316,                0.79997,                0.85208,                  0.887,                0.92298,                0.64015,                 1.0335,                0.69211,                0.83122,             0.00037471,             0.00037471,             0.00037471
                     51,                 1.0471,                0.67555,                0.79609,                0.84425,                  0.889,                 0.9242,                0.65562,                  1.002,                 0.6808,                0.82832,             0.00036764,             0.00036764,             0.00036764
                     52,                 1.0367,                0.65514,                0.80096,                0.86872,                  0.893,                0.93371,                0.67087,                0.98396,                0.66367,                0.82623,             0.00036057,             0.00036057,             0.00036057
                     53,                 1.0451,                0.64085,                0.80199,                0.89346,                0.91405,                0.94689,                0.68011,                0.96656,                 0.6158,                0.82624,              0.0003535,              0.0003535,              0.0003535
                     54,                 1.0309,                0.64816,                0.79909,                0.89033,                  0.893,                0.93355,                0.65925,                 1.0098,                0.65749,                0.82995,             0.00034643,             0.00034643,             0.00034643
                     55,                 1.0113,                0.64323,                0.79737,                0.88413,                  0.897,                0.94557,                0.68147,                0.98376,                0.64002,                0.82749,             0.00033936,             0.00033936,             0.00033936
                     56,                 1.0315,                0.63375,                0.79767,                0.90311,                0.91347,                0.95275,                 0.6902,                0.96986,                0.61356,                 0.8273,              0.0003323,              0.0003323,              0.0003323
                     57,                 1.0221,                0.62828,                0.79882,                 0.8716,                0.90959,                0.94212,                0.68283,                0.97495,                0.63483,                 0.8273,             0.00032523,             0.00032523,             0.00032523
                     58,                 1.0046,                0.62068,                 0.7951,                0.91578,                  0.901,                 0.9552,                0.69798,                0.95597,                0.60131,                0.82689,             0.00031816,             0.00031816,             0.00031816
                     59,                0.99866,                0.60231,                0.79861,                0.89741,                0.90974,                 0.9487,                0.69233,                0.94764,                0.61719,                0.82645,             0.00031109,             0.00031109,             0.00031109
                     60,                 1.0156,                0.59777,                0.79812,                 0.9194,                   0.92,                0.96149,                0.69579,                0.94356,                0.58006,                0.82591,             0.00030402,             0.00030402,             0.00030402
                     61,                 1.0052,                0.60705,                0.79607,                0.91327,                  0.926,                 0.9631,                0.70569,                0.94881,                0.58009,                0.82713,             0.00029695,             0.00029695,             0.00029695
                     62,                 1.0047,                0.57487,                0.79832,                0.93421,                   0.93,                0.96782,                0.70748,                0.94699,                 0.5583,                0.82673,             0.00028988,             0.00028988,             0.00028988
                     63,                0.99508,                0.58438,                0.79914,                0.91014,                0.93186,                0.96257,                0.70618,                 0.9473,                0.57429,                0.82643,             0.00028282,             0.00028282,             0.00028282
                     64,                 0.9895,                  0.568,                0.79009,                0.94055,                  0.918,                0.96547,                0.70511,                0.96769,                0.56968,                0.82486,             0.00027575,             0.00027575,             0.00027575
                     65,                0.96923,                0.55494,                0.79829,                0.91977,                0.94002,                0.97021,                0.70638,                0.94814,                0.55215,                0.82575,             0.00026868,             0.00026868,             0.00026868
                     66,                0.98519,                0.55701,                0.79753,                0.91893,                0.94082,                 0.9661,                0.70579,                0.95012,                0.55679,                0.82649,             0.00026161,             0.00026161,             0.00026161
                     67,                0.97291,                0.56426,                0.79377,                0.93942,                0.93042,                0.96997,                 0.7085,                0.95696,                 0.5474,                0.82567,             0.00025454,             0.00025454,             0.00025454
                     68,                0.93538,                  0.533,                0.79329,                0.94352,                0.93552,                0.96742,                0.71238,                 0.9477,                 0.5472,                0.82617,             0.00024747,             0.00024747,             0.00024747
                     69,                0.94125,                0.53233,                 0.7952,                0.94159,                  0.924,                0.97007,                0.71626,                0.94659,                0.54239,                0.82583,              0.0002404,              0.0002404,              0.0002404
                     70,                0.93306,                0.53134,                0.79708,                0.93435,                0.93937,                 0.9728,                0.71345,                0.96306,                0.54126,                0.82746,             0.00023334,             0.00023334,             0.00023334
                     71,                0.92662,                0.52737,                0.79138,                0.93529,                  0.937,                0.96929,                0.71933,                0.93883,                0.54506,                0.82481,             0.00022627,             0.00022627,             0.00022627
                     72,                0.92305,                0.50757,                0.79447,                0.95082,                0.92804,                0.97244,                0.72681,                0.92142,                 0.5286,                0.82589,              0.0002192,              0.0002192,              0.0002192
                     73,                0.93376,                0.53405,                0.79284,                0.94269,                0.93763,                0.97457,                0.71798,                0.94237,                0.52574,                0.82429,             0.00021213,             0.00021213,             0.00021213
                     74,                0.89605,                0.49659,                0.79236,                0.93862,                  0.942,                0.97009,                0.71997,                0.91839,                0.51942,                0.82451,             0.00020506,             0.00020506,             0.00020506
                     75,                0.91181,                0.51137,                0.78973,                0.94439,                   0.94,                0.97197,                0.72456,                0.92407,                0.52393,                0.82491,             0.00019799,             0.00019799,             0.00019799
                     76,                0.90723,                 0.4919,                0.78223,                 0.9502,                   0.93,                0.97279,                0.72663,                0.92858,                0.52646,                0.82558,             0.00019092,             0.00019092,             0.00019092
                     77,                0.90915,                0.50659,                0.79041,                0.95422,                0.93799,                0.97809,                0.72842,                0.92524,                0.51305,                0.82483,             0.00018385,             0.00018385,             0.00018385
                     78,                0.90658,                0.50089,                0.78991,                0.94912,                  0.947,                0.97604,                 0.7234,                0.93589,                 0.5142,                 0.8253,             0.00017679,             0.00017679,             0.00017679
                     79,                0.87388,                0.48505,                0.78678,                0.96065,                0.95204,                0.97878,                 0.7274,                0.92597,                0.50071,                0.82432,             0.00016972,             0.00016972,             0.00016972
                     80,                0.88938,                0.47572,                0.79024,                0.95657,                  0.952,                0.97774,                0.72923,                0.91643,                0.50195,                0.82363,             0.00016265,             0.00016265,             0.00016265
                     81,                0.87599,                0.46952,                0.78587,                0.96083,                  0.941,                0.97891,                0.73438,                0.92498,                0.50294,                0.82414,             0.00015558,             0.00015558,             0.00015558
                     82,                0.88651,                0.49089,                0.78588,                0.96104,                0.93735,                 0.9791,                0.72908,                0.92528,                0.50372,                0.82487,             0.00014851,             0.00014851,             0.00014851
                     83,                0.87399,                0.47632,                0.78703,                 0.9558,                  0.944,                0.97578,                 0.7256,                0.93101,                0.51003,                0.82532,             0.00014144,             0.00014144,             0.00014144
                     84,                0.88543,                0.46681,                0.79149,                0.96283,                  0.948,                0.97997,                0.73383,                0.91267,                0.50028,                 0.8236,             0.00013437,             0.00013437,             0.00013437
                     85,                0.89876,                0.47698,                0.78742,                0.95105,                0.95198,                0.97871,                0.73166,                0.92991,                0.50392,                0.82476,             0.00012731,             0.00012731,             0.00012731
                     86,                0.86614,                0.46902,                0.78741,                0.95136,                  0.949,                 0.9805,                0.73606,                0.90835,                0.49598,                0.82422,             0.00012024,             0.00012024,             0.00012024
                     87,                0.85559,                0.46845,                0.78909,                0.95273,                  0.946,                0.98075,                0.73719,                0.91247,                0.49637,                0.82347,             0.00011317,             0.00011317,             0.00011317
                     88,                0.84237,                0.44844,                0.78772,                0.95604,                0.95697,                0.98147,                 0.7351,                 0.9182,                0.49566,                0.82449,              0.0001061,              0.0001061,              0.0001061
                     89,                 0.8327,                0.45093,                0.78471,                  0.952,                0.95204,                0.97846,                0.73335,                0.91893,                0.50024,                0.82442,             9.9032e-05,             9.9032e-05,             9.9032e-05
                     90,                0.83954,                0.44495,                0.78529,                0.93755,                0.96083,                0.98004,                0.73602,                0.91154,                0.49785,                0.82345,             9.1963e-05,             9.1963e-05,             9.1963e-05
                     91,                0.79764,                 0.4315,                0.78308,                 0.9534,                  0.948,                0.97912,                0.73364,                0.91929,                0.49479,                0.82445,             8.4895e-05,             8.4895e-05,             8.4895e-05
                     92,                0.78093,                0.41249,                0.78642,                0.94096,                0.95626,                0.97736,                 0.7378,                0.91368,                0.49908,                0.82438,             7.7826e-05,             7.7826e-05,             7.7826e-05
                     93,                0.78812,                0.40886,                0.78282,                0.95753,                  0.948,                0.97857,                0.73723,                0.91268,                0.49395,                0.82387,             7.0757e-05,             7.0757e-05,             7.0757e-05
                     94,                0.76656,                0.40144,                0.78422,                0.95431,                  0.955,                0.97776,                0.73487,                 0.9094,                0.48832,                0.82469,             6.3689e-05,             6.3689e-05,             6.3689e-05
                     95,                0.78042,                0.41308,                0.78277,                 0.9551,                  0.958,                0.97666,                0.73316,                0.91126,                 0.4876,                0.82459,              5.662e-05,              5.662e-05,              5.662e-05
                     96,                0.76402,                0.39687,                0.78079,                0.95765,                  0.953,                0.97795,                 0.7299,                0.91916,                 0.4924,                0.82465,             4.9552e-05,             4.9552e-05,             4.9552e-05
                     97,                0.74866,                 0.3886,                0.78392,                0.95872,                 0.9522,                0.97905,                0.73374,                0.91951,                0.48971,                0.82534,             4.2483e-05,             4.2483e-05,             4.2483e-05
