                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                     16,                 1.4992,                0.89632,                0.82685,                0.89451,                  0.851,                0.91269,                0.57016,                 1.2895,                0.79997,                0.80991,               0.008614,               0.008614,               0.008614
                     17,                 1.4895,                 0.8837,                0.82625,                0.89927,                  0.864,                0.92046,                0.58632,                 1.2545,                0.77324,                0.80674,               0.008515,               0.008515,               0.008515
                     18,                 1.4486,                0.85076,                0.82288,                 0.8864,                0.86608,                0.92879,                0.59137,                 1.2592,                0.73402,                0.80937,               0.008416,               0.008416,               0.008416
                     19,                 1.4513,                 0.8388,                0.82324,                0.91587,                0.88727,                0.94358,                0.60197,                 1.2532,                0.72547,                0.80674,               0.008317,               0.008317,               0.008317
                     20,                 1.4076,                 0.8261,                0.81987,                0.91515,                0.89514,                0.94127,                0.59545,                 1.2474,                0.72021,                0.80712,               0.008218,               0.008218,               0.008218
                     21,                 1.4353,                0.81763,                0.82606,                0.90525,                0.90767,                 0.9451,                 0.6108,                 1.2098,                0.69785,                0.80614,               0.008119,               0.008119,               0.008119
                     22,                 1.4089,                0.81395,                0.82116,                0.90098,                  0.904,                0.94163,                0.61618,                 1.1977,                 0.6858,                0.80548,                0.00802,                0.00802,                0.00802
                     23,                 1.3909,                0.79031,                0.82267,                0.92415,                   0.92,                0.95737,                0.62116,                 1.2112,                0.66441,                0.80297,               0.007921,               0.007921,               0.007921
                     24,                 1.3817,                0.77404,                0.81819,                0.93409,                 0.9155,                0.95533,                0.62646,                 1.1906,                0.65182,                0.80321,               0.007822,               0.007822,               0.007822
                     25,                 1.3694,                0.79417,                 0.8159,                0.92542,                0.91816,                0.95566,                0.62932,                 1.1826,                0.65593,                  0.804,               0.007723,               0.007723,               0.007723
                     26,                  1.384,                0.78222,                0.82055,                0.93835,                0.92086,                0.95809,                0.62883,                 1.1904,                0.64107,                0.80334,               0.007624,               0.007624,               0.007624
                     27,                 1.3581,                0.76343,                0.81764,                0.93492,                 0.9265,                0.95871,                0.63881,                 1.1476,                0.62642,                0.80161,               0.007525,               0.007525,               0.007525
                     28,                 1.3469,                 0.7466,                0.81826,                0.94709,                  0.928,                0.96279,                0.64306,                 1.1524,                0.61368,                0.80198,               0.007426,               0.007426,               0.007426
                     29,                 1.3525,                0.75365,                0.82195,                0.94321,                0.93015,                0.96496,                0.63928,                 1.1538,                0.61404,                 0.8017,               0.007327,               0.007327,               0.007327
                     30,                 1.3304,                0.74352,                0.81675,                0.94895,                 0.9325,                0.96682,                0.64944,                 1.1299,                0.60921,                0.80013,               0.007228,               0.007228,               0.007228
                     31,                 1.3297,                0.72707,                0.81484,                0.94125,                  0.939,                0.96917,                0.66216,                 1.0953,                0.59252,                0.79761,               0.007129,               0.007129,               0.007129
                     32,                 1.3036,                 0.7171,                0.81481,                0.94667,                 0.9385,                0.97009,                0.65525,                 1.1203,                0.59209,                0.79857,                0.00703,                0.00703,                0.00703
                     33,                  1.316,                0.72268,                 0.8144,                0.94161,                0.93532,                0.96493,                0.64855,                 1.1347,                0.61789,                0.79897,               0.006931,               0.006931,               0.006931
                     34,                 1.2972,                0.70688,                0.81328,                0.94576,                   0.93,                0.96618,                0.64939,                 1.1264,                0.59926,                0.80021,               0.006832,               0.006832,               0.006832
                     35,                 1.3052,                0.70501,                0.81344,                0.95589,                  0.931,                 0.9694,                0.65907,                 1.1137,                 0.5892,                 0.7977,               0.006733,               0.006733,               0.006733
                     36,                 1.2955,                0.70482,                0.81415,                0.94903,                 0.9365,                0.96873,                0.65571,                 1.1123,                0.57881,                0.79847,               0.006634,               0.006634,               0.006634
                     37,                 1.2779,                0.68066,                0.81605,                0.94657,                 0.9455,                0.97279,                0.66869,                 1.0841,                0.57169,                0.79714,               0.006535,               0.006535,               0.006535
                     38,                 1.2928,                0.69793,                0.80807,                0.95428,                 0.9385,                0.97144,                 0.6718,                 1.0762,                0.56873,                0.79597,               0.006436,               0.006436,               0.006436
                     39,                 1.2705,                0.69527,                0.81159,                0.96201,                0.93704,                0.97357,                0.66825,                 1.0957,                0.56864,                0.79554,               0.006337,               0.006337,               0.006337
                     40,                 1.2735,                0.69665,                0.80747,                0.95368,                 0.9355,                0.97093,                0.67416,                  1.075,                0.56616,                0.79519,               0.006238,               0.006238,               0.006238
                     41,                 1.2783,                0.67567,                0.80845,                0.95287,                 0.9405,                0.97247,                 0.6738,                 1.0724,                0.55867,                0.79521,               0.006139,               0.006139,               0.006139
                     42,                 1.2451,                 0.6683,                0.80847,                0.95478,                 0.9415,                0.97464,                 0.6767,                 1.0749,                0.55969,                0.79647,                0.00604,                0.00604,                0.00604
                     43,                 1.2416,                0.66042,                0.80994,                0.94876,                0.94435,                0.97478,                0.67689,                 1.0575,                0.55303,                0.79404,               0.005941,               0.005941,               0.005941
                     44,                 1.2433,                0.66581,                0.80969,                0.96261,                 0.9435,                0.97331,                0.68006,                 1.0485,                0.55699,                0.79473,               0.005842,               0.005842,               0.005842
                     45,                 1.2338,                0.65508,                 0.8062,                0.95589,                  0.944,                0.97522,                0.68112,                 1.0639,                0.54029,                0.79435,               0.005743,               0.005743,               0.005743
                     46,                 1.2296,                0.65646,                0.81008,                0.95686,                   0.95,                0.97474,                0.68221,                 1.0651,                0.54355,                0.79305,               0.005644,               0.005644,               0.005644
                     47,                 1.2112,                  0.634,                0.80612,                0.95838,                   0.95,                0.97353,                0.68398,                 1.0438,                0.53115,                 0.7932,               0.005545,               0.005545,               0.005545
                     48,                 1.2121,                0.63181,                0.80693,                0.96457,                0.95295,                0.97661,                0.68521,                  1.052,                0.52954,                 0.7939,               0.005446,               0.005446,               0.005446
                     49,                 1.2145,                0.63942,                0.80606,                0.95478,                 0.9502,                0.97359,                0.68552,                 1.0486,                0.53318,                0.79341,               0.005347,               0.005347,               0.005347
                     50,                 1.2223,                0.64696,                0.80947,                0.95513,                0.94727,                0.97562,                0.69051,                 1.0274,                 0.5305,                0.79272,               0.005248,               0.005248,               0.005248
                     51,                 1.1941,                0.62695,                0.81189,                0.95461,                 0.9445,                0.97372,                0.68558,                   1.04,                0.53641,                0.79353,               0.005149,               0.005149,               0.005149
                     52,                 1.1882,                0.62711,                0.80733,                0.95876,                  0.945,                0.97545,                0.68914,                 1.0288,                0.52655,                0.79208,                0.00505,                0.00505,                0.00505
                     53,                 1.1889,                0.61361,                0.80579,                0.95999,                 0.9505,                0.97491,                0.69792,                 1.0132,                0.52147,                0.79209,               0.004951,               0.004951,               0.004951
                     54,                 1.1854,                0.61753,                 0.8047,                0.96259,                 0.9535,                0.97705,                 0.6937,                 1.0237,                0.52117,                0.79074,               0.004852,               0.004852,               0.004852
                     55,                 1.1877,                0.61117,                0.80513,                 0.9667,                 0.9505,                0.97862,                0.69398,                  1.032,                0.52057,                0.79223,               0.004753,               0.004753,               0.004753
                     56,                 1.1774,                0.60597,                0.80518,                0.96509,                  0.956,                 0.9793,                0.69979,                 1.0186,                0.51149,                 0.7913,               0.004654,               0.004654,               0.004654
                     57,                 1.1602,                0.58253,                0.80485,                0.96663,                  0.955,                0.98004,                0.70005,                 1.0224,                0.50965,                0.79177,               0.004555,               0.004555,               0.004555
                     58,                 1.1474,                0.59002,                0.80677,                 0.9621,                  0.953,                0.97664,                0.69729,                 1.0271,                0.51298,                0.79162,               0.004456,               0.004456,               0.004456
                     59,                 1.1588,                0.61179,                0.80324,                 0.9602,                 0.9529,                0.97753,                0.69982,                  1.008,                0.50866,                0.79053,               0.004357,               0.004357,               0.004357
                     60,                 1.1589,                0.59446,                0.80447,                 0.9628,                 0.9577,                0.97859,                0.70405,                  1.009,                0.50481,                0.79085,               0.004258,               0.004258,               0.004258
                     61,                 1.1477,                0.58944,                0.80096,                0.96414,                0.95455,                0.97908,                 0.7048,                  1.004,                0.49936,                0.78996,               0.004159,               0.004159,               0.004159
                     62,                  1.152,                 0.5869,                0.80434,                0.96371,                0.95603,                 0.9798,                0.70359,                 1.0043,                 0.4997,                0.79003,                0.00406,                0.00406,                0.00406
                     63,                 1.1401,                0.58254,                0.80337,                0.96312,                  0.955,                0.97873,                0.70722,                 1.0066,                0.49597,                0.78956,               0.003961,               0.003961,               0.003961
                     64,                 1.1461,                0.57299,                0.80787,                0.96394,                 0.9505,                0.97991,                0.71184,                 1.0032,                0.49734,                 0.7895,               0.003862,               0.003862,               0.003862
                     65,                 1.1272,                0.57217,                0.80404,                0.96197,                0.96133,                0.98255,                0.71017,                 1.0055,                0.48997,                0.78935,               0.003763,               0.003763,               0.003763
                     66,                 1.1281,                0.57003,                0.80515,                0.96825,                0.96075,                0.98266,                0.71121,                0.99737,                0.48471,                0.78905,               0.003664,               0.003664,               0.003664
                     67,                 1.1177,                 0.5691,                0.80207,                  0.963,                 0.9565,                0.97995,                0.70681,                0.99273,                0.48509,                0.78901,               0.003565,               0.003565,               0.003565
                     68,                 1.0994,                0.55177,                0.80243,                 0.9658,                  0.955,                0.97955,                0.70915,                0.99697,                0.48536,                 0.7892,               0.003466,               0.003466,               0.003466
                     69,                 1.0885,                0.54724,                0.80163,                0.96641,                  0.964,                0.98029,                0.71004,                 0.9884,                0.48005,                0.78922,               0.003367,               0.003367,               0.003367
                     70,                 1.0942,                0.55575,                0.80368,                0.96374,                  0.964,                0.98184,                0.71151,                0.99727,                0.48336,                 0.7891,               0.003268,               0.003268,               0.003268
                     71,                 1.0828,                0.55053,                0.79639,                0.96623,                  0.955,                0.98113,                0.70924,                0.99517,                 0.4828,                0.78891,               0.003169,               0.003169,               0.003169
                     72,                  1.089,                0.54347,                0.80276,                0.97064,                0.95857,                0.98179,                0.71144,                0.98911,                0.47502,                0.78896,                0.00307,                0.00307,                0.00307
                     73,                 1.0847,                0.54465,                0.80005,                0.96808,                 0.9605,                0.98183,                0.71166,                0.99475,                0.47291,                0.78907,               0.002971,               0.002971,               0.002971
                     74,                 1.0662,                 0.5455,                0.79881,                0.96892,                 0.9605,                0.98134,                0.71279,                0.99051,                0.47622,                0.78887,               0.002872,               0.002872,               0.002872
                     75,                 1.0738,                0.53936,                0.79478,                0.97122,                  0.962,                0.98149,                0.71277,                0.98529,                0.47312,                0.78853,               0.002773,               0.002773,               0.002773
                     76,                   1.08,                0.53058,                0.79917,                0.96507,                   0.96,                0.98107,                0.71631,                0.97983,                 0.4688,                0.78827,               0.002674,               0.002674,               0.002674
                     77,                 1.0526,                0.52898,                0.79923,                0.96917,                 0.9595,                0.98042,                0.71637,                0.98663,                0.47339,                0.78783,               0.002575,               0.002575,               0.002575
                     78,                 1.0429,                0.52141,                0.79803,                0.96955,                0.95521,                0.98167,                0.71812,                0.98712,                0.47117,                 0.7877,               0.002476,               0.002476,               0.002476
                     79,                 1.0545,                0.52179,                0.79799,                0.97185,                  0.957,                0.98174,                0.72022,                0.98148,                0.46862,                0.78767,               0.002377,               0.002377,               0.002377
                     80,                 1.0262,                0.51961,                0.79657,                0.96635,                0.96191,                0.98112,                0.72091,                0.98032,                0.46683,                0.78759,               0.002278,               0.002278,               0.002278
                     81,                 1.0416,                 0.5096,                0.79597,                0.96648,                  0.966,                0.98232,                0.72006,                0.97566,                0.46327,                0.78749,               0.002179,               0.002179,               0.002179
                     82,                 1.0317,                0.51145,                0.79634,                0.97546,                 0.9625,                 0.9832,                0.72066,                0.97676,                0.46179,                0.78751,                0.00208,                0.00208,                0.00208
                     83,                 1.0115,                0.50202,                0.79673,                0.97517,                0.96222,                0.98318,                   0.72,                0.97798,                 0.4574,                0.78729,               0.001981,               0.001981,               0.001981
                     84,                 1.0192,                0.50686,                0.79533,                0.97623,                  0.963,                0.98362,                0.72108,                0.97658,                0.45604,                0.78733,               0.001882,               0.001882,               0.001882
                     85,                 1.0052,                 0.5052,                0.79609,                0.97521,                 0.9615,                0.98272,                0.72017,                0.97875,                0.45655,                0.78734,               0.001783,               0.001783,               0.001783
                     86,                0.99202,                0.47523,                0.79374,                0.97173,                0.96234,                0.98286,                0.72092,                0.97526,                0.45668,                0.78713,               0.001684,               0.001684,               0.001684
                     87,                0.98917,                0.48472,                0.79609,                0.97555,                0.95746,                0.98361,                0.72054,                0.97763,                0.45644,                0.78708,               0.001585,               0.001585,               0.001585
                     88,                0.98879,                0.49298,                0.79481,                 0.9741,                0.95896,                 0.9831,                0.72097,                0.97549,                0.45389,                0.78701,               0.001486,               0.001486,               0.001486
                     89,                0.98243,                0.47893,                0.79607,                0.97254,                  0.961,                0.98308,                0.72376,                0.97392,                0.45382,                0.78701,               0.001387,               0.001387,               0.001387
                     90,                0.96913,                0.46514,                0.79353,                0.97556,                0.95813,                0.98355,                0.72274,                0.97131,                0.45338,                0.78685,               0.001288,               0.001288,               0.001288
                     91,                0.92352,                0.45291,                 0.7964,                0.97073,                0.96171,                0.98374,                0.72188,                0.97528,                0.45392,                 0.7867,               0.001189,               0.001189,               0.001189
                     92,                0.91002,                0.43847,                0.79755,                0.97122,                 0.9615,                0.98405,                0.72046,                0.97889,                0.45705,                0.78689,                0.00109,                0.00109,                0.00109
                     93,                0.92127,                0.44945,                0.79551,                0.97195,                  0.962,                0.98419,                0.72176,                0.98116,                0.45807,                0.78677,               0.000991,               0.000991,               0.000991
                     94,                0.91031,                0.44347,                0.79197,                0.97025,                0.96219,                0.98405,                0.72108,                0.97985,                0.45586,                0.78666,               0.000892,               0.000892,               0.000892
                     95,                0.90691,                 0.4416,                0.79496,                0.97124,                0.96234,                0.98451,                0.72159,                0.98316,                0.45706,                0.78664,               0.000793,               0.000793,               0.000793
                     96,                0.89104,                0.42684,                0.79634,                0.96897,                  0.966,                0.98445,                0.72198,                0.98324,                0.45666,                0.78654,               0.000694,               0.000694,               0.000694
                     97,                0.89156,                 0.4218,                 0.7949,                  0.968,                0.96787,                0.98413,                0.72158,                0.98641,                0.45793,                0.78653,               0.000595,               0.000595,               0.000595
                     98,                0.87462,                 0.4169,                0.79331,                 0.9718,                0.96498,                 0.9842,                 0.7212,                0.98509,                0.45771,                0.78656,               0.000496,               0.000496,               0.000496
                     99,                0.85742,                0.41373,                0.79058,                0.97461,                  0.962,                0.98434,                0.72129,                0.98604,                0.45778,                 0.7865,               0.000397,               0.000397,               0.000397
                    100,                0.87086,                0.41009,                0.79218,                0.97576,                 0.9635,                0.98488,                0.72098,                0.98701,                0.45879,                0.78667,               0.000298,               0.000298,               0.000298
